1976-01-17 00:00:00 1.877 4.900 9.482
1976-01-20 00:00:00 1.763 5.300 12.915
1976-01-21 00:00:00 2.018 5.600 12.227
1976-01-24 00:00:00 2.843 5.200 19.776
1976-01-27 00:00:00 4.340 4.600 12.081
1976-01-28 00:00:00 4.824 4.300 13.366
1976-01-29 00:00:00 4.966 4.300 9.891
1976-01-30 00:00:00 4.856 4.300 11.455
1976-01-31 00:00:00 5.000 4.000 12.936
1976-02-03 00:00:00 5.095 3.600 17.164
1976-02-04 00:00:00 4.835 3.500 13.406
1976-02-05 00:00:00 4.201 3.500 11.328
1976-02-06 00:00:00 3.793 3.000 11.628
1976-02-07 00:00:00 3.598 3.000 9.520
1976-02-10 00:00:00 3.117 4.100 10.464
1976-02-11 00:00:00 2.738 3.800 12.492
1976-02-12 00:00:00 2.788 3.500 11.210
1976-02-13 00:00:00 2.925 3.600 13.321
1976-02-14 00:00:00 3.023 3.500 13.771
1976-02-17 00:00:00 3.173 2.700 10.292
1976-02-18 00:00:00 3.437 2.600 10.420
1976-02-19 00:00:00 3.596 2.400 10.938
1976-02-20 00:00:00 3.617 3.200 11.541
1976-02-21 00:00:00 3.578 3.500 13.274
1976-02-24 00:00:00 3.280 3.200 10.837
1976-02-25 00:00:00 3.116 3.500 10.698
1976-02-26 00:00:00 3.142 3.800 12.259
1976-02-27 00:00:00 2.667 3.700 15.458
1976-02-28 00:00:00 2.508 3.700 13.376
1976-03-02 00:00:00 1.891 3.900 16.487
1976-03-03 00:00:00 1.612 3.800 16.214
1976-03-04 00:00:00 1.443 3.500 15.451
1976-03-05 00:00:00 1.219 3.300 12.449
1976-03-06 00:00:00 1.122 3.200 11.032
1976-03-09 00:00:00 0.813 3.200 11.671
1976-03-10 00:00:00 0.810 2.700 11.073
1976-03-11 00:00:00 0.646 2.600 13.224
1976-03-12 00:00:00 0.610 2.500 12.895
1976-03-13 00:00:00 0.607 2.400 13.769
1976-03-16 00:00:00 0.627 3.200 12.339
1976-03-17 00:00:00 0.622 3.000 9.043
1976-03-18 00:00:00 0.833 2.700 11.848
1976-03-19 00:00:00 0.870 2.800 9.976
1976-03-20 00:00:00 0.931 2.800 8.755
1976-03-23 00:00:00 1.240 2.500 11.316
1976-03-24 00:00:00 1.254 2.500 9.786
1976-03-25 00:00:00 1.700 2.500 12.205
1976-03-26 00:00:00 1.758 3.100 10.024
1976-03-27 00:00:00 1.839 3.400 9.726
1976-03-30 00:00:00 2.079 3.600 11.776
1976-03-31 00:00:00 2.160 3.600 15.121
1976-04-01 00:00:00 2.145 3.600 15.527
1976-04-02 00:00:00 1.894 3.900 10.057
1976-04-03 00:00:00 1.892 4.000 13.031
1976-04-06 00:00:00 2.026 3.900 13.704
1976-04-07 00:00:00 1.975 4.100 22.794
1976-04-08 00:00:00 2.218 4.100 13.504
1976-04-09 00:00:00 2.006 4.300 14.865
1976-04-10 00:00:00 2.073 5.000 13.298
1976-04-13 00:00:00 2.860 5.200 15.690
1976-04-14 00:00:00 3.281 5.500 15.733
1976-04-15 00:00:00 3.702 5.600 17.656
1976-04-16 00:00:00 4.173 5.000 62.849
1976-04-21 00:00:00 7.392 6.200 77.391
1976-04-22 00:00:00 6.742 6.000 95.221
1976-04-23 00:00:00 7.273 6.500 149.296
1976-04-24 00:00:00 7.845 6.000 166.071
1976-04-27 00:00:00 8.909 7.400 301.724
1976-04-29 00:00:00 8.637 5.000 320.400
1976-04-30 00:00:00 10.138 6.000 432.699
1976-05-01 00:00:00 10.905 5.200 570.175
1976-05-04 00:00:00 13.219 6.400 514.148
1976-05-05 00:00:00 16.044 5.900 410.359
1976-05-06 00:00:00 16.752 6.500 222.750
1976-05-07 00:00:00 23.187 7.200 209.185
1976-05-08 00:00:00 25.061 7.600 126.769
1976-05-11 00:00:00 30.483 8.500 204.318
1976-05-12 00:00:00 38.811 8.000 272.194
1976-05-13 00:00:00 44.143 8.500 132.470
1976-05-14 00:00:00 50.228 8.200 144.239
1976-05-15 00:00:00 53.750 6.600 463.259
1976-05-18 00:00:00 66.702 9.600 58.005
1976-05-19 00:00:00 66.200 9.200 73.148
1976-05-20 00:00:00 72.762 8.900 26.192
1976-05-21 00:00:00 72.291 10.000 42.759
1976-05-22 00:00:00 76.429 10.400 65.744
1976-05-25 00:00:00 79.873 11.400 34.331
1976-05-26 00:00:00 78.410 10.400 35.065
1976-05-27 00:00:00 76.061 9.600 32.939
1976-05-29 00:00:00 73.051 9.500 28.858
1976-06-01 00:00:00 64.367 8.400 23.802
1976-06-02 00:00:00 60.944 8.200 32.771
1976-06-03 00:00:00 57.631 9.800 24.461
1976-06-04 00:00:00 60.693 9.500 23.470
1976-06-05 00:00:00 60.239 10.600 49.698
1976-06-09 00:00:00 52.643 12.600 29.734
1976-06-10 00:00:00 52.979 12.000 45.062
1976-06-11 00:00:00 55.945 11.400 34.568
1976-06-12 00:00:00 56.855 11.000 21.260
1976-06-15 00:00:00 56.874 11.200 25.858
1976-06-16 00:00:00 48.347 11.100 20.999
1976-06-17 00:00:00 48.232 10.900 29.340
1976-06-19 00:00:00 46.300 12.700 35.082
1976-06-22 00:00:00 35.774 13.400 64.636
1976-06-23 00:00:00 26.126 13.500 53.441
1976-06-24 00:00:00 22.241 15.400 40.826
1976-06-25 00:00:00 18.944 14.600 24.190
1976-06-26 00:00:00 16.524 15.000 27.082
1976-06-29 00:00:00 9.170 18.100 38.351
1976-06-30 00:00:00 6.692 16.100 55.378
1976-07-01 00:00:00 5.952 17.000 42.606
1976-07-02 00:00:00 5.943 16.000 36.578
1976-07-03 00:00:00 5.427 16.800 52.063
1976-07-06 00:00:00 4.003 17.100 58.485
1976-07-07 00:00:00 3.544 16.700 70.193
1976-07-08 00:00:00 3.528 17.000 61.300
1976-07-09 00:00:00 3.515 16.600 60.571
1976-07-10 00:00:00 3.816 15.800 82.683
1976-07-13 00:00:00 5.656 19.100 72.342
1976-07-14 00:00:00 4.910 17.000 112.351
1976-07-15 00:00:00 6.674 16.900 51.100
1976-07-16 00:00:00 5.245 16.100 71.676
1976-07-17 00:00:00 5.298 17.400 67.625
1976-07-20 00:00:00 9.065 18.400 41.339
1976-07-21 00:00:00 9.364 17.900 50.616
1976-07-22 00:00:00 9.727 17.300 56.652
1976-07-23 00:00:00 10.161 17.000 65.910
1976-07-24 00:00:00 10.673 16.900 56.296
1976-07-27 00:00:00 12.771 18.300 55.133
1976-07-28 00:00:00 13.692 17.300 55.080
1976-07-29 00:00:00 14.745 15.700 40.758
1976-07-30 00:00:00 15.945 14.900 46.348
1976-07-31 00:00:00 17.306 15.600 69.390
1976-08-03 00:00:00 20.598 16.200 120.711
1976-08-04 00:00:00 20.064 16.400 79.011
1976-08-05 00:00:00 19.523 16.300 82.890
1976-08-06 00:00:00 18.997 16.500 113.811
1976-08-07 00:00:00 18.568 16.800 69.076
1976-08-10 00:00:00 17.877 17.100 88.070
1976-08-11 00:00:00 17.145 17.100 98.018
1976-08-12 00:00:00 17.326 17.100 88.666
1976-08-13 00:00:00 17.086 17.200 92.153
1976-08-14 00:00:00 16.845 17.800 86.351
1976-08-17 00:00:00 16.461 17.800 88.462
1976-08-18 00:00:00 16.666 17.500 75.105
1976-08-19 00:00:00 16.865 17.800 75.297
1976-08-20 00:00:00 18.387 17.400 75.134
1976-08-21 00:00:00 18.487 17.600 74.063
1976-08-24 00:00:00 19.018 17.800 68.342
1976-08-25 00:00:00 18.845 18.100 64.566
1976-08-26 00:00:00 19.614 18.000 62.530
1976-08-27 00:00:00 22.775 17.400 57.856
1976-08-28 00:00:00 23.884 16.400 57.966
1976-08-31 00:00:00 27.510 16.900 45.972
1976-09-01 00:00:00 28.818 16.200 45.037
1976-09-02 00:00:00 31.841 16.200 79.082
1976-09-03 00:00:00 33.222 15.800 48.904
1976-09-04 00:00:00 30.682 15.600 68.379
1976-09-07 00:00:00 25.347 16.000 63.293
